candidate_id,case_id,slug,record_id,source_row_number,estimate_field,reported_estimate,reported_ci_lower,reported_ci_upper,source_scale,analysis_scale,yi,sei,vi,interval_order_valid,estimate_within_interval,variance_derivation_valid,human_verified,independent_study_verified,common_estimand_verified,analysis_eligibility
MA-15-a2fbb83dd9df434a7d2424e3,15,indoor_air_pollution_health,a2fbb83dd9df434a7d2424e3,160,effect_size,3.23,1.3,8.01,reported_effect_scale,unverified_reported_effect_scale,3.23,1.711766147982214,2.930143345377867,true,true,true,false,false,false,provisional_unverified
MA-15-5c9ef007d39c2999badc72c4,15,indoor_air_pollution_health,5c9ef007d39c2999badc72c4,162,effect_size,19.6,-10.1,49.2,reported_effect_scale,unverified_reported_effect_scale,19.6,15.12782899781599,228.85121018716237,true,true,true,false,false,false,provisional_unverified
MA-15-814440f8728b9efdb3836a03,15,indoor_air_pollution_health,814440f8728b9efdb3836a03,166,effect_size,2.39,2.33,2.45,reported_effect_scale,unverified_reported_effect_scale,2.39,0.030612807415479264,0.0009371439778572223,true,true,true,false,false,false,provisional_unverified
MA-15-bf9651f328a70d812c470f28,15,indoor_air_pollution_health,bf9651f328a70d812c470f28,167,effect_size,3.6,1.2,10.1,reported_effect_scale,unverified_reported_effect_scale,3.6,2.27044988331471,5.15494267264378,true,true,true,false,false,false,provisional_unverified
MA-15-a8db78bc7924fe943709bc96,15,indoor_air_pollution_health,a8db78bc7924fe943709bc96,168,effect_size,0.26,0.1,0.67,reported_effect_scale,unverified_reported_effect_scale,0.26,0.14541083522352638,0.02114431100040354,true,true,true,false,false,false,provisional_unverified
MA-15-3a6fc87e33b159cedd4351dd,15,indoor_air_pollution_health,3a6fc87e33b159cedd4351dd,172,effect_size,0.04,0.01,0.07,reported_effect_scale,unverified_reported_effect_scale,0.04,0.01530640370773962,0.00023428599446430519,true,true,true,false,false,false,provisional_unverified
MA-15-e4d797ade949e3e475336a60,15,indoor_air_pollution_health,e4d797ade949e3e475336a60,175,effect_size,15.5,12.6,18.5,reported_effect_scale,unverified_reported_effect_scale,15.5,1.5051296979277293,2.2654154075840176,true,true,true,false,false,false,provisional_unverified
MA-15-9d89fbfef13d8087e9886509,15,indoor_air_pollution_health,9d89fbfef13d8087e9886509,177,effect_size,-21.9,-37.7,-6.1,reported_effect_scale,unverified_reported_effect_scale,-21.9,8.061372619409532,64.9857285089657,true,true,true,false,false,false,provisional_unverified
MA-15-50b494d67496748baab99b43,15,indoor_air_pollution_health,50b494d67496748baab99b43,178,effect_size,1.98,1.01,3.92,reported_effect_scale,unverified_reported_effect_scale,1.98,0.7423605798253715,0.5510992304786618,true,true,true,false,false,false,provisional_unverified
MA-15-aa57270bae3f6577bed00a89,15,indoor_air_pollution_health,aa57270bae3f6577bed00a89,181,effect_size,4.35,0.1,18.97,reported_effect_scale,unverified_reported_effect_scale,4.35,4.813863966084109,23.17328628396303,true,true,true,false,false,false,provisional_unverified
MA-15-af920fc1bc00efd3ebfac22d,15,indoor_air_pollution_health,af920fc1bc00efd3ebfac22d,182,effect_size,-0.543,-1.357,-0.579,reported_effect_scale,unverified_reported_effect_scale,-0.543,0.1984730347436904,0.03939154552037014,true,false,true,false,false,false,provisional_unverified
MA-15-062c20fc7ff29009ae338f21,15,indoor_air_pollution_health,062c20fc7ff29009ae338f21,186,effect_size,3.55,1.73,7.26,reported_effect_scale,unverified_reported_effect_scale,3.55,1.410740208396668,1.9901879355870744,true,true,true,false,false,false,provisional_unverified
MA-15-c4c0323d4198c1255272aff4,15,indoor_air_pollution_health,c4c0323d4198c1255272aff4,187,effect_size,5.5,1.4,22.1,reported_effect_scale,unverified_reported_effect_scale,5.5,5.2807092791701695,27.88589049111393,true,true,true,false,false,false,provisional_unverified
MA-15-587b3ebe811950d56feeda19,15,indoor_air_pollution_health,587b3ebe811950d56feeda19,188,effect_size,10.3,9.7,10.9,reported_effect_scale,unverified_reported_effect_scale,10.3,0.30612807415479265,0.09371439778572223,true,true,true,false,false,false,provisional_unverified
MA-15-d9d4981dc1c790619203effd,15,indoor_air_pollution_health,d9d4981dc1c790619203effd,195,effect_size,1.01,0.78,1.42,reported_effect_scale,unverified_reported_effect_scale,1.01,0.16326830621588925,0.02665653981460538,true,true,true,false,false,false,provisional_unverified
MA-15-29c9d381acf6a7b58c6e0987,15,indoor_air_pollution_health,29c9d381acf6a7b58c6e0987,197,effect_size,-0.72,-0.92,-0.51,reported_effect_scale,unverified_reported_effect_scale,-0.72,0.10459375866955407,0.010939854352624918,true,true,true,false,false,false,provisional_unverified
MA-15-a2501e451b0f122ea3c43582,15,indoor_air_pollution_health,a2501e451b0f122ea3c43582,199,effect_size,1.51,0.16,2.86,reported_effect_scale,unverified_reported_effect_scale,1.51,0.6887881668482828,0.47442913879021786,true,true,true,false,false,false,provisional_unverified
MA-15-e729fde314489c801494ce8d,15,indoor_air_pollution_health,e729fde314489c801494ce8d,201,effect_size,1.07,0.94,1.22,reported_effect_scale,unverified_reported_effect_scale,1.07,0.07142988396945156,0.005102228323889313,true,true,true,false,false,false,provisional_unverified
MA-15-9f71dc86ef58027351a5ba8a,15,indoor_air_pollution_health,9f71dc86ef58027351a5ba8a,203,effect_size,5.7,1.2,11.0,reported_effect_scale,unverified_reported_effect_scale,5.7,2.5000459389308047,6.250229696764409,true,true,true,false,false,false,provisional_unverified
MA-15-9de7527e01f354d05afc9048,15,indoor_air_pollution_health,9de7527e01f354d05afc9048,205,effect_size,7.95,3.52,17.94,reported_effect_scale,unverified_reported_effect_scale,7.95,3.6786390244267553,13.53238507203543,true,true,true,false,false,false,provisional_unverified
MA-15-af5706fb1ae067d079d648d2,15,indoor_air_pollution_health,af5706fb1ae067d079d648d2,208,effect_size,0.718,0.084,1.352,reported_effect_scale,unverified_reported_effect_scale,0.718,0.3234753316902306,0.10463629021210473,true,true,true,false,false,false,provisional_unverified
MA-15-c030cab06befd68875a2e58a,15,indoor_air_pollution_health,c030cab06befd68875a2e58a,210,effect_size,1.17,1.1,1.24,reported_effect_scale,unverified_reported_effect_scale,1.17,0.03571494198472575,0.0012755570809723264,true,true,true,false,false,false,provisional_unverified
MA-15-c2c9c479a1ff3ef7c103fb2b,15,indoor_air_pollution_health,c2c9c479a1ff3ef7c103fb2b,213,effect_size,1.79,1.53,2.09,reported_effect_scale,unverified_reported_effect_scale,1.79,0.14285976793890307,0.020408913295557236,true,true,true,false,false,false,provisional_unverified
MA-15-4a4f1b63f833a2dbbdeb3611,15,indoor_air_pollution_health,4a4f1b63f833a2dbbdeb3611,215,effect_size,1.3,1.19,1.46,reported_effect_scale,unverified_reported_effect_scale,1.3,0.06887881668482829,0.0047442913879021794,true,true,true,false,false,false,provisional_unverified
MA-15-065d2eca223062101af17524,15,indoor_air_pollution_health,065d2eca223062101af17524,223,effect_size,2.5,2.57,7.38,reported_effect_scale,unverified_reported_effect_scale,2.5,1.227063363903793,1.505684499034892,true,false,true,false,false,false,provisional_unverified
MA-15-5521e57a70af795e1b19d9a7,15,indoor_air_pollution_health,5521e57a70af795e1b19d9a7,224,effect_size,1.44,1.3,1.61,reported_effect_scale,unverified_reported_effect_scale,1.44,0.07908308582332138,0.006254134463338815,true,true,true,false,false,false,provisional_unverified
MA-15-3dabd9dcf1c39963605ad710,15,indoor_air_pollution_health,3dabd9dcf1c39963605ad710,225,effect_size,0.74,0.61,0.9,reported_effect_scale,unverified_reported_effect_scale,0.74,0.07398095125407483,0.005473181148457797,true,true,true,false,false,false,provisional_unverified
MA-15-3a1ad7bb01d834dd0f76cf28,15,indoor_air_pollution_health,3a1ad7bb01d834dd0f76cf28,226,effect_size,1.7,1.4,2.07,reported_effect_scale,unverified_reported_effect_scale,1.7,0.17092150806975906,0.02921416192084071,true,true,true,false,false,false,provisional_unverified
MA-15-b67f06aaa86f84637c074e4d,15,indoor_air_pollution_health,b67f06aaa86f84637c074e4d,227,effect_size,0.75,0.58,0.96,reported_effect_scale,unverified_reported_effect_scale,0.75,0.09694055681568425,0.009397471555734907,true,true,true,false,false,false,provisional_unverified
MA-15-a0dc1b2ef641f5cd26acb07e,15,indoor_air_pollution_health,a0dc1b2ef641f5cd26acb07e,232,effect_size,1.12,1.05,1.21,reported_effect_scale,unverified_reported_effect_scale,1.12,0.0408170765539723,0.0016660337384128351,true,true,true,false,false,false,provisional_unverified
MA-15-8397c21b11fecbcabcd0141e,15,indoor_air_pollution_health,8397c21b11fecbcabcd0141e,234,effect_size,1.09,1.06,1.13,reported_effect_scale,unverified_reported_effect_scale,1.09,0.01785747099236285,0.00031888927024308056,true,true,true,false,false,false,provisional_unverified
MA-15-f81cca355f1023e98ef302ed,15,indoor_air_pollution_health,f81cca355f1023e98ef302ed,237,effect_size,7.7,1.0,6.4,reported_effect_scale,unverified_reported_effect_scale,7.7,1.3775763336965658,1.8977165551608721,true,false,true,false,false,false,provisional_unverified
MA-15-de407b61bd0ca2172534e8b9,15,indoor_air_pollution_health,de407b61bd0ca2172534e8b9,238,effect_size,1.4,1.07,1.82,reported_effect_scale,unverified_reported_effect_scale,1.4,0.19133004634674525,0.03660718663504768,true,true,true,false,false,false,provisional_unverified
MA-15-cabe175fdc0d5ddcf180721d,15,indoor_air_pollution_health,cabe175fdc0d5ddcf180721d,240,effect_size,2.37,1.58,3.53,reported_effect_scale,unverified_reported_effect_scale,2.37,0.49745812050153754,0.24746458165292223,true,true,true,false,false,false,provisional_unverified
MA-15-c55ec194057e2325e9af5ade,15,indoor_air_pollution_health,c55ec194057e2325e9af5ade,245,effect_size,1.59,1.08,2.34,reported_effect_scale,unverified_reported_effect_scale,1.59,0.32143447786253193,0.10332012355875853,true,true,true,false,false,false,provisional_unverified
MA-15-4b09f6aafed4562278a65e6c,15,indoor_air_pollution_health,4b09f6aafed4562278a65e6c,248,effect_size,5.0,216.0,406.0,reported_effect_scale,unverified_reported_effect_scale,5.0,48.47027840784212,2349.367888933726,true,false,true,false,false,false,provisional_unverified
MA-15-f19287cf11d65cd1e1e67caf,15,indoor_air_pollution_health,f19287cf11d65cd1e1e67caf,249,effect_size,1.7,1.6,1.8,reported_effect_scale,unverified_reported_effect_scale,1.7,0.051021345692465386,0.002603177716270056,true,true,true,false,false,false,provisional_unverified
MA-15-ac65a99ff5b30e65b93f6b9f,15,indoor_air_pollution_health,ac65a99ff5b30e65b93f6b9f,250,effect_size,0.26,0.08,0.9,reported_effect_scale,unverified_reported_effect_scale,0.26,0.20918751733910815,0.04375941741049967,true,true,true,false,false,false,provisional_unverified
MA-15-c3b30e07fd8dd82397b1f2cb,15,indoor_air_pollution_health,c3b30e07fd8dd82397b1f2cb,251,effect_size,1.12,1.03,1.3,reported_effect_scale,unverified_reported_effect_scale,1.12,0.06887881668482829,0.0047442913879021794,true,true,true,false,false,false,provisional_unverified
MA-15-3a50510182e56fea1f3c163c,15,indoor_air_pollution_health,3a50510182e56fea1f3c163c,254,effect_size,3.97,2.0,7.88,reported_effect_scale,unverified_reported_effect_scale,3.97,1.5000275633584825,2.2500826908351863,true,true,true,false,false,false,provisional_unverified
MA-15-6bffda85e63fd5d84a671404,15,indoor_air_pollution_health,6bffda85e63fd5d84a671404,257,effect_size,1.19,1.01,1.4,reported_effect_scale,unverified_reported_effect_scale,1.19,0.0994916241003075,0.009898583266116888,true,true,true,false,false,false,provisional_unverified
MA-15-88379385fe42653b06a6d709,15,indoor_air_pollution_health,88379385fe42653b06a6d709,258,effect_size,1.25,1.08,1.46,reported_effect_scale,unverified_reported_effect_scale,1.25,0.09694055681568423,0.009397471555734902,true,true,true,false,false,false,provisional_unverified
MA-15-97e6fdc94e8a38d9db57dca6,15,indoor_air_pollution_health,97e6fdc94e8a38d9db57dca6,261,effect_size,1.0,0.8,1.4,reported_effect_scale,unverified_reported_effect_scale,1.0,0.15306403707739616,0.023428599446430505,true,true,true,false,false,false,provisional_unverified
MA-15-84428ff7fc4275b68508e01f,15,indoor_air_pollution_health,84428ff7fc4275b68508e01f,262,effect_size,5.2,4.8,5.6,reported_effect_scale,unverified_reported_effect_scale,5.2,0.20408538276986155,0.0416508434603209,true,true,true,false,false,false,provisional_unverified
MA-15-6eb385b8a5b32c079e7dae07,15,indoor_air_pollution_health,6eb385b8a5b32c079e7dae07,263,effect_size,2.53,1.1,2.83,reported_effect_scale,unverified_reported_effect_scale,2.53,0.44133464023982566,0.19477626467561635,true,true,true,false,false,false,provisional_unverified
MA-15-1509ee7493de95d91b124b35,15,indoor_air_pollution_health,1509ee7493de95d91b124b35,264,effect_size,1.69,1.05,2.72,reported_effect_scale,unverified_reported_effect_scale,1.69,0.4260282365320861,0.1815000583226391,true,true,true,false,false,false,provisional_unverified
MA-15-b27b046526e4ba37cb0469b3,15,indoor_air_pollution_health,b27b046526e4ba37cb0469b3,265,effect_size,49.0,34.0,60.0,reported_effect_scale,unverified_reported_effect_scale,49.0,6.632774940020502,43.99370340496397,true,true,true,false,false,false,provisional_unverified
MA-15-bc2c65d2441fafb454a07183,15,indoor_air_pollution_health,bc2c65d2441fafb454a07183,266,effect_size,2.81,2.48,3.28,reported_effect_scale,unverified_reported_effect_scale,2.81,0.20408538276986155,0.0416508434603209,true,true,true,false,false,false,provisional_unverified
MA-15-cc853e9d58d00e260253eeb2,15,indoor_air_pollution_health,cc853e9d58d00e260253eeb2,272,effect_size,0.95,0.89,1.02,reported_effect_scale,unverified_reported_effect_scale,0.95,0.03316387470010251,0.001099842585124099,true,true,true,false,false,false,provisional_unverified
MA-15-0455a3b34ebd20cdd7690b4e,15,indoor_air_pollution_health,0455a3b34ebd20cdd7690b4e,274,effect_size,2.17,1.09,4.34,reported_effect_scale,unverified_reported_effect_scale,2.17,0.8290968675025627,0.6874016157025621,true,true,true,false,false,false,provisional_unverified
MA-15-df2a029a16a5b0f69e9e108a,15,indoor_air_pollution_health,df2a029a16a5b0f69e9e108a,275,effect_size,2.22,1.02,4.81,reported_effect_scale,unverified_reported_effect_scale,2.22,0.9668545008722191,0.9348076258568679,true,true,true,false,false,false,provisional_unverified
MA-15-a76106940a9c659dc56b42d1,15,indoor_air_pollution_health,a76106940a9c659dc56b42d1,276,effect_size,3.76,1.2,11.82,reported_effect_scale,unverified_reported_effect_scale,3.76,2.7092334562699127,7.339945920572217,true,true,true,false,false,false,provisional_unverified
MA-15-2c3c232d6ef0a97d83f27320,15,indoor_air_pollution_health,2c3c232d6ef0a97d83f27320,278,effect_size,0.71,0.59,0.87,reported_effect_scale,unverified_reported_effect_scale,0.71,0.07142988396945156,0.005102228323889313,true,true,true,false,false,false,provisional_unverified
MA-15-45af16661a2cdd7f239b9319,15,indoor_air_pollution_health,45af16661a2cdd7f239b9319,280,effect_size,0.43,0.28,0.67,reported_effect_scale,unverified_reported_effect_scale,0.43,0.09949162410030753,0.009898583266116893,true,true,true,false,false,false,provisional_unverified
MA-15-8ad02268952cb9df6b6e611b,15,indoor_air_pollution_health,8ad02268952cb9df6b6e611b,281,effect_size,1.07,0.99,1.17,reported_effect_scale,unverified_reported_effect_scale,1.07,0.04591921112321884,0.0021085739501787446,true,true,true,false,false,false,provisional_unverified
MA-15-11844bcde249a80976c308b0,15,indoor_air_pollution_health,11844bcde249a80976c308b0,282,effect_size,1.19,1.1,1.28,reported_effect_scale,unverified_reported_effect_scale,1.19,0.04591921112321884,0.0021085739501787446,true,true,true,false,false,false,provisional_unverified
MA-15-7c08aeec83cb344c43009ccf,15,indoor_air_pollution_health,7c08aeec83cb344c43009ccf,287,effect_size,12.5,10.9,14.1,reported_effect_scale,unverified_reported_effect_scale,12.5,0.8163415310794462,0.6664134953651344,true,true,true,false,false,false,provisional_unverified
MA-15-0b0a7925f67193bdc3836e6f,15,indoor_air_pollution_health,0b0a7925f67193bdc3836e6f,291,effect_size,1.49,1.15,1.95,reported_effect_scale,unverified_reported_effect_scale,1.49,0.2040853827698616,0.04165084346032092,true,true,true,false,false,false,provisional_unverified
MA-15-2f2f8b26a61ab15c64c55bf4,15,indoor_air_pollution_health,2f2f8b26a61ab15c64c55bf4,292,effect_size,1.82,1.6,2.06,reported_effect_scale,unverified_reported_effect_scale,1.82,0.1173490950926704,0.0137708101190686,true,true,true,false,false,false,provisional_unverified
MA-15-e70a386102daf4a7d45cc7d2,15,indoor_air_pollution_health,e70a386102daf4a7d45cc7d2,295,effect_size,1376.0,1331.0,1423.0,reported_effect_scale,unverified_reported_effect_scale,1376.0,23.469819018534082,550.8324047627441,true,true,true,false,false,false,provisional_unverified
MA-15-5e155e8b068063a19125c772,15,indoor_air_pollution_health,5e155e8b068063a19125c772,296,effect_size,1.47,1.25,1.73,reported_effect_scale,unverified_reported_effect_scale,1.47,0.12245122966191695,0.014994303645715528,true,true,true,false,false,false,provisional_unverified
MA-15-62cd039769c3957cb7b25587,15,indoor_air_pollution_health,62cd039769c3957cb7b25587,297,effect_size,1.05,1.01,1.08,reported_effect_scale,unverified_reported_effect_scale,1.05,0.017857470992362904,0.00031888927024308257,true,true,true,false,false,false,provisional_unverified
MA-15-2cdc33b1c8b08884aa9a8157,15,indoor_air_pollution_health,2cdc33b1c8b08884aa9a8157,302,effect_size,23.88,15.91,24.86,reported_effect_scale,unverified_reported_effect_scale,23.88,2.2832052197378263,5.213026075438056,true,true,true,false,false,false,provisional_unverified
MA-15-12576d83c3b09c240424eb18,15,indoor_air_pollution_health,12576d83c3b09c240424eb18,306,effect_size,89.0,-27.0,204.0,reported_effect_scale,unverified_reported_effect_scale,89.0,58.929654274797535,3472.7041529471635,true,true,true,false,false,false,provisional_unverified
MA-15-0284c47aed76acd71a1e5190,15,indoor_air_pollution_health,0284c47aed76acd71a1e5190,307,effect_size,1.63,0.76,3.52,reported_effect_scale,unverified_reported_effect_scale,1.63,0.7040945705560224,0.49574916428646965,true,true,true,false,false,false,provisional_unverified
MA-15-3156be315a833bf16e93fc27,15,indoor_air_pollution_health,3156be315a833bf16e93fc27,310,effect_size,13.7,12.8,15.5,reported_effect_scale,unverified_reported_effect_scale,13.7,0.6887881668482827,0.47442913879021775,true,true,true,false,false,false,provisional_unverified
MA-15-4a952ffa187e3a22dcec2275,15,indoor_air_pollution_health,4a952ffa187e3a22dcec2275,311,effect_size,17.75,16.95,18.55,reported_effect_scale,unverified_reported_effect_scale,17.75,0.40817076553972353,0.16660337384128396,true,true,true,false,false,false,provisional_unverified
MA-15-f9fbe3a6d2845e328e6cdd2c,15,indoor_air_pollution_health,f9fbe3a6d2845e328e6cdd2c,314,effect_size,1.63,1.55,1.72,reported_effect_scale,unverified_reported_effect_scale,1.63,0.043368143838595566,0.0018807959000051145,true,true,true,false,false,false,provisional_unverified
MA-15-ea2d71eccdb0d74dfdcb7e1d,15,indoor_air_pollution_health,ea2d71eccdb0d74dfdcb7e1d,316,effect_size,2.603,1.77,3.828,reported_effect_scale,unverified_reported_effect_scale,2.603,0.5250096471754688,0.2756351296273103,true,true,true,false,false,false,provisional_unverified
MA-15-5b53b11a9a0b28392749cdfc,15,indoor_air_pollution_health,5b53b11a9a0b28392749cdfc,318,effect_size,1.78,1.11,3.64,reported_effect_scale,unverified_reported_effect_scale,1.78,0.6454200230096874,0.4165670061018254,true,true,true,false,false,false,provisional_unverified
MA-15-16bb490232ad60d4f3de54b5,15,indoor_air_pollution_health,16bb490232ad60d4f3de54b5,322,effect_size,-12.0,2.0,21.0,reported_effect_scale,unverified_reported_effect_scale,-12.0,4.847027840784213,23.493678889337268,true,false,true,false,false,false,provisional_unverified
MA-15-547382d51b0143776e2f400d,15,indoor_air_pollution_health,547382d51b0143776e2f400d,324,effect_size,-0.25,-0.39,-0.11,reported_effect_scale,unverified_reported_effect_scale,-0.25,0.07142988396945156,0.005102228323889313,true,true,true,false,false,false,provisional_unverified
MA-15-2f82eff82e6e90defdf997db,15,indoor_air_pollution_health,2f82eff82e6e90defdf997db,325,effect_size,22.0,-38.0,-2.0,reported_effect_scale,unverified_reported_effect_scale,22.0,9.18384222464377,84.34295800714985,true,false,true,false,false,false,provisional_unverified
MA-15-eea821b2b1c088732c46367b,15,indoor_air_pollution_health,eea821b2b1c088732c46367b,326,effect_size,2.42,1.11,5.48,reported_effect_scale,unverified_reported_effect_scale,2.42,1.114816403380369,1.2428156132459414,true,true,true,false,false,false,provisional_unverified
MA-15-55d0840e961645e4a9911807,15,indoor_air_pollution_health,55d0840e961645e4a9911807,330,effect_size,0.62,0.46,0.82,reported_effect_scale,unverified_reported_effect_scale,0.62,0.09183842224643769,0.008434295800714982,true,true,true,false,false,false,provisional_unverified
MA-15-760df5cba787bb64e6e86128,15,indoor_air_pollution_health,760df5cba787bb64e6e86128,331,effect_size,1.33,1.12,1.58,reported_effect_scale,unverified_reported_effect_scale,1.33,0.1173490950926704,0.0137708101190686,true,true,true,false,false,false,provisional_unverified
MA-15-8c9a5d1a732084597d867cbd,15,indoor_air_pollution_health,8c9a5d1a732084597d867cbd,333,effect_size,17.8,15.1,20.6,reported_effect_scale,unverified_reported_effect_scale,17.8,1.403087006542799,1.9686531479292324,true,true,true,false,false,false,provisional_unverified
MA-15-86d591e6acc4de02fa976069,15,indoor_air_pollution_health,86d591e6acc4de02fa976069,335,effect_size,1.05,1.04,1.07,reported_effect_scale,unverified_reported_effect_scale,1.05,0.007653201853869816,5.857149861607639e-05,true,true,true,false,false,false,provisional_unverified
MA-15-12a65eef4b7356d559a3b4e8,15,indoor_air_pollution_health,12a65eef4b7356d559a3b4e8,337,effect_size,1.33,1.1,1.6,reported_effect_scale,unverified_reported_effect_scale,1.33,0.12755336423116348,0.016269860726687856,true,true,true,false,false,false,provisional_unverified
MA-15-2505057d7778baa4a54d6408,15,indoor_air_pollution_health,2505057d7778baa4a54d6408,339,effect_size,63.0,0.4,126.0,reported_effect_scale,unverified_reported_effect_scale,63.0,32.04140509486827,1026.6516404534502,true,true,true,false,false,false,provisional_unverified
MA-15-912f93e6f83c8c391cdeb1d0,15,indoor_air_pollution_health,912f93e6f83c8c391cdeb1d0,341,effect_size,3.8,2.3,6.3,reported_effect_scale,unverified_reported_effect_scale,3.8,1.0204269138493078,1.0412710865080228,true,true,true,false,false,false,provisional_unverified
MA-15-21a07a70ece5954d1fe825df,15,indoor_air_pollution_health,21a07a70ece5954d1fe825df,345,effect_size,2.28,1.21,4.32,reported_effect_scale,unverified_reported_effect_scale,2.28,0.793381925517837,0.6294548797383908,true,true,true,false,false,false,provisional_unverified
MA-15-1426ef0aca760fac09d0f4e3,15,indoor_air_pollution_health,1426ef0aca760fac09d0f4e3,347,effect_size,2.1,1.47,2.99,reported_effect_scale,unverified_reported_effect_scale,2.1,0.38776222726273707,0.15035954489175854,true,true,true,false,false,false,provisional_unverified
MA-15-ff7f4ef9cfedc1b1f7ace3eb,15,indoor_air_pollution_health,ff7f4ef9cfedc1b1f7ace3eb,350,effect_size,36.0,20.0,65.0,reported_effect_scale,unverified_reported_effect_scale,36.0,11.479802780804715,131.78587188617166,true,true,true,false,false,false,provisional_unverified
MA-15-3617cc8826d7fb6440eb1659,15,indoor_air_pollution_health,3617cc8826d7fb6440eb1659,353,effect_size,0.99,0.6,1.66,reported_effect_scale,unverified_reported_effect_scale,0.99,0.27041313217006663,0.07312326205002592,true,true,true,false,false,false,provisional_unverified
MA-15-cadc817d6a32a90806d78edb,15,indoor_air_pollution_health,cadc817d6a32a90806d78edb,356,effect_size,27.1,3.9,56.3,reported_effect_scale,unverified_reported_effect_scale,27.1,13.367592571425932,178.69253115564177,true,true,true,false,false,false,provisional_unverified
MA-15-de4ea18e37da48592acfe0ea,15,indoor_air_pollution_health,de4ea18e37da48592acfe0ea,357,effect_size,3.1,1.63,5.92,reported_effect_scale,unverified_reported_effect_scale,3.1,1.0944078651033828,1.1977285752001443,true,true,true,false,false,false,provisional_unverified
MA-15-b70a5055fed213fa678a16fe,15,indoor_air_pollution_health,b70a5055fed213fa678a16fe,359,effect_size,1.12,1.033,1.214,reported_effect_scale,unverified_reported_effect_scale,1.12,0.0461743178516812,0.002132067629068085,true,true,true,false,false,false,provisional_unverified
MA-15-e59a0e7c67057644ac9d3cdc,15,indoor_air_pollution_health,e59a0e7c67057644ac9d3cdc,360,effect_size,243.0,11.0,496.0,reported_effect_scale,unverified_reported_effect_scale,243.0,123.72676330422858,15308.311957740605,true,true,true,false,false,false,provisional_unverified
MA-15-a813da69c5709a9175c4e628,15,indoor_air_pollution_health,a813da69c5709a9175c4e628,366,effect_size,2.12,1.03,4.34,reported_effect_scale,unverified_reported_effect_scale,2.12,0.8444032712103022,0.7130168844306592,true,true,true,false,false,false,provisional_unverified
MA-15-0f9892317d3f53e316957a60,15,indoor_air_pollution_health,0f9892317d3f53e316957a60,368,effect_size,0.8,0.75,0.85,reported_effect_scale,unverified_reported_effect_scale,0.8,0.025510672846232693,0.000650794429067514,true,true,true,false,false,false,provisional_unverified
MA-15-146219b454f828c9bbe94010,15,indoor_air_pollution_health,146219b454f828c9bbe94010,369,effect_size,2.06,1.44,3.08,reported_effect_scale,unverified_reported_effect_scale,2.06,0.4183750346782163,0.17503766964199868,true,true,true,false,false,false,provisional_unverified
MA-15-99b8be12b2e2459c0a0a88c2,15,indoor_air_pollution_health,99b8be12b2e2459c0a0a88c2,370,effect_size,1.25,1.01,1.55,reported_effect_scale,unverified_reported_effect_scale,1.25,0.13775763336965657,0.018977165551608718,true,true,true,false,false,false,provisional_unverified
MA-15-ef6e9b4c9b757ba67a7c2ff7,15,indoor_air_pollution_health,ef6e9b4c9b757ba67a7c2ff7,378,effect_size,5.4,4.1,6.9,reported_effect_scale,unverified_reported_effect_scale,5.4,0.7142988396945157,0.5102228323889314,true,true,true,false,false,false,provisional_unverified
MA-15-c478a0533731282632c3f457,15,indoor_air_pollution_health,c478a0533731282632c3f457,381,effect_size,1.23,0.99,1.53,reported_effect_scale,unverified_reported_effect_scale,1.23,0.13775763336965657,0.018977165551608718,true,true,true,false,false,false,provisional_unverified
MA-15-4a6ab03dc48cb9ccd9d96c4e,15,indoor_air_pollution_health,4a6ab03dc48cb9ccd9d96c4e,389,effect_size,1.03,0.94,1.13,reported_effect_scale,unverified_reported_effect_scale,1.03,0.04847027840784211,0.0023493678889337254,true,true,true,false,false,false,provisional_unverified
MA-15-92cc9402e28c54d2254c205c,15,indoor_air_pollution_health,92cc9402e28c54d2254c205c,390,effect_size,1.41,1.0,1.99,reported_effect_scale,unverified_reported_effect_scale,1.41,0.2525556611777037,0.06378436199290709,true,true,true,false,false,false,provisional_unverified
MA-15-89a79ad0d66522bc5a5e0fc6,15,indoor_air_pollution_health,89a79ad0d66522bc5a5e0fc6,391,effect_size,3.28,1.34,8.03,reported_effect_scale,unverified_reported_effect_scale,3.28,1.7066640134129674,2.9127020546788573,true,true,true,false,false,false,provisional_unverified
MA-15-dc1f1db86dc88e4eca98ec30,15,indoor_air_pollution_health,dc1f1db86dc88e4eca98ec30,400,effect_size,-0.64,-0.9,-0.39,reported_effect_scale,unverified_reported_effect_scale,-0.64,0.13010443151578677,0.01692716310004605,true,true,true,false,false,false,provisional_unverified
MA-15-d755f51ebb3ffcca945cc06d,15,indoor_air_pollution_health,d755f51ebb3ffcca945cc06d,407,effect_size,1.86,1.418,2.433,reported_effect_scale,unverified_reported_effect_scale,1.86,0.25893332938926183,0.06704646906860796,true,true,true,false,false,false,provisional_unverified
MA-15-6d3d6c8e86961df9ee38d25c,15,indoor_air_pollution_health,6d3d6c8e86961df9ee38d25c,409,effect_size,650.0,140.0,1400.0,reported_effect_scale,unverified_reported_effect_scale,650.0,321.434477862532,103320.12355875857,true,true,true,false,false,false,provisional_unverified
MA-15-e3816961a1c5ac951ee1a11c,15,indoor_air_pollution_health,e3816961a1c5ac951ee1a11c,410,effect_size,3.15,2.41,4.13,reported_effect_scale,unverified_reported_effect_scale,3.15,0.4387835729552023,0.19253102389533336,true,true,true,false,false,false,provisional_unverified
