sample_id,case_id,record_id,source_row_number,historical_llm_decision,stratum_population,stratum_sample,selection_probability,master_seed
SCR-08-b61b034f7871,8,197720fe34f7abf1543d0989,6648,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-dbfdbe4d6f12,8,95434751c697b4eff5de040d,4510,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-d501b8648f6e,8,f4b0ee61e868e357c7134907,4502,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-651c426a5e07,8,628fbc32fa2a6bcad525f4f0,7011,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-27f8dc37fe17,8,14de8e51f24e684e4ac21121,5879,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-978af356b697,8,b2f9a5684486ecc2648aa030,256,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-d22624661717,8,63b7f6d121a1645b0b75a312,5834,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-f51ae274eb0d,8,86adeac701224e4097a31565,3645,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-28a31fbe5197,8,1cf7bcdfc5bc21d917621eb8,2722,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-8050208573a1,8,3ace36f456f2eecad110e7e1,293,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-6152460fd9e2,8,5833d7f39d487b14f165f48f,3491,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-6f0b41e809d4,8,530f46a423d8c7df4c0a7414,7512,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-bcf51066d76f,8,4baf96bd53f3c6e094481f4c,730,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-9dd4f3d8fd11,8,86908b81cf540a1607bcb1e0,4064,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-4a1327cbb9c9,8,0b0e021ed560ff80a1126288,6483,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-1271dcdd2c17,8,c9ddba53bcc37af9eb37de39,300,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-ce9ff431199c,8,7e133aa4587d7c48ca560d45,2050,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-5ef455190679,8,c3bb7ce35cc7a0f7393ee295,7617,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-08-529160294b24,8,c8160c11dab372f76f64ecce,6434,EXCLUDE,7400,30,0.004054054054054054,20260919
SCR-09-948a2c1ab7c0,9,9b3b7d04814be0c6579c2d4f,3281,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-5264bb2f0bec,9,98a6457ae4e1ed827f63a9e4,1291,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-a6678bf0975b,9,751b217b95b11fd5638ece1f,828,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-d169e3a0049a,9,5203fb292a96530c97ee4c53,391,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-7d92378ec9e5,9,655bf400f856ab618815d7a9,1484,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-bdb9970a8cda,9,c31c89275284d2c272898ca7,3131,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-b247ae7ceba7,9,951a3494ee7cc45c0c6e09d0,1257,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-c7c70f27bfb8,9,d80310b7b1f5238d0ffaa604,2268,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-f5b30994aa29,9,4fa7bb71915a96b84c71825e,3591,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-24d08eaffec6,9,7d507ecc877e877aad168809,1068,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-fc1e46647b9c,9,f12a797cf1a6c1b40a2a7770,1269,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-636faa32724a,9,8b341031df66d214461598c4,1201,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-3f017a88454d,9,106ca6f43480208a19542d99,3553,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-95c128d5d7ee,9,8138eee26e45ae14bb2333d6,546,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-8db19fe33797,9,4531132555edf202dddedc66,790,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-6cf3e8cfc493,9,d3fdc74cc2dbb48659919d14,2213,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-72cb13139af7,9,eaf8c88834835ebcad0d6189,1162,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-e542067fbbf8,9,cbd5fd7a96895f180b994280,65,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-e375f73a6970,9,ee4dd2150ac31222f2d049f0,3864,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-f51fd489657d,9,b95f29c70be9b45be128a79c,490,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-50fbbd2cc98f,9,49309be3d860882b8c8edd3a,362,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-998827460dc5,9,696f135bb87b731e8915288d,2351,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-bd04be6c6820,9,709fc9aa4ecd3e538e078429,889,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-3f4b72f17cee,9,026674935f9322b832bab51f,1069,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-fbdd43004c56,9,a3496c5878701e258f5ec5c0,374,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-cf8eeb1846b6,9,129756d95af9ab5f27681ab2,3310,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-5ae0eae9ba68,9,e9b8a8fb66b8ed17bea48e11,3550,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-a6e7614c783d,9,d129b84f1042216da759f005,3325,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-872000b7735c,9,e645ec62dbe6bf7f73894449,1657,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-dc1135a782cd,9,d2a550040ecbefbb76e7d041,2457,INCLUDE,580,30,0.05172413793103448,20260919
SCR-09-98a49c5585f7,9,37287398f1727aa503f4191a,933,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-36784959832a,9,a34933605278aa09a5b61863,1101,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-dbe1cee4b1bc,9,2ad21d113e5e7f6cf38910bf,3147,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-740a1055b57a,9,9545f2f345764e1b227f9aab,1591,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-44cbae6dbd57,9,2553f832db6e85141e518527,2128,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-5971588849f3,9,1331e7c2daf19862ef949128,3405,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-0fe70a11b727,9,23dc58de9a8dd290a3ee4f55,3454,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-0a4280ad025e,9,c127f7bfe01b44fb5f42b3cd,2318,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-7e05b2996b92,9,543de6b61c7758b9c921457d,549,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-08b01b7a4bca,9,567bde50969341c2cb970f97,2223,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-45e5d441e3a9,9,c6eb035b6dc33a6327f824dc,1549,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-4d966e0e867a,9,45c75314ece4657e5b5f22a7,1225,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-7a11bce49f68,9,93eb3bc2fb9a6365f520b3c6,3490,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-1103023689ff,9,c4bc18b4210d94a2d8f575d5,1355,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-9d3160b73594,9,e829e438640bc32fe4c54fb1,1147,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-c2380cb7a932,9,364f97cc14a9f0c8d4cc5f59,665,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-004a888cd7a4,9,051d6e9e46f41014fef11ba3,2662,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-c974cda920cb,9,b28cdb537b0c10a4181a3e86,425,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-131df37970f5,9,0dc993d64d1f4ed8ff09b490,3548,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-69782bb538ac,9,ba89a9a9fb39e0f23710f408,906,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-cd868db25d09,9,3164c63b70985639dd343a61,2129,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-db5d71002237,9,cfd3adf5ad85b6e0c5e0ffdd,212,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-a4a491593a96,9,e5b9ff8f5ce15c9d0bfbef6d,2326,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-97969df413f2,9,800810506080b073cc6efc13,3237,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-973b48eaa30b,9,faad73285755c61744db338f,3776,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-67336a537d81,9,3fb1881c41848ba81d491fe4,1965,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-b7f38d18ef04,9,1c020739f6c7e0d0f100d5a5,405,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-d685a910fc07,9,8e6a1fea95e01863c602e4ac,1157,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-c9c6756567a1,9,5abc45e9e3a8c3ba947af9c7,3170,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-09-42e6e8d765a8,9,673bc4f585671018ad2d07e2,1938,EXCLUDE,3382,30,0.008870490833826138,20260919
SCR-10-a5126b2cc341,10,3cb14d1e2081b257add54866,989,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-99a2d7fd2b44,10,bbd4f04254a8c812defadce6,353,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-657f09b8463b,10,ea624d11a7add62209d2eb99,288,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-38619841d8a9,10,46099f0b82c3253a0f21cc2a,183,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-6811b1f5d164,10,9b98f98c5d3c468804a9156e,110,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-eb948bb097bd,10,3ea92d275547320ed8585ed8,457,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-910119cf4afb,10,6ac469f71352209fbd6bb351,306,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-53fb5ba1d012,10,db30a7a8463b38692dfce9c2,580,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-a873ac9394f3,10,0949e66bfc71bbf730900c24,637,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-7d4635f05720,10,d3e0b0f7a515c674da45f109,679,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-8be9fa062b17,10,77fcbfa09c4ebf9e39e79498,657,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-7566dd0ad934,10,4dc4f1e70a28cdb2fb0c6d86,274,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-99c4eb2b9f1b,10,7efb8f691b6e9be115c6284d,669,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-1e3729888f98,10,64ac5696dc5720a12da7ad6f,514,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-daf21bb52d1f,10,faa72e1e2703d48d4ba58a31,240,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-ddcd2d04c667,10,657de6767b370bbe1661f283,754,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-d30b95e7631e,10,90452060bfe57f5663d3aeda,432,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-2486b99cf2ee,10,a2a59fc8bb3ca4ba2c4cc902,638,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-e6fd7ac3a8e6,10,84df25ea84954f8975c1a8b9,67,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-2ad53467469f,10,e5b57ca41cbe7424d1eae6c1,481,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-8a7848d67ff0,10,2ed708048d721fc5b27db1fd,716,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-f2cd01174c81,10,ba71a7fd3d0be2ec610c9ba0,321,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-5e35859358a1,10,6bd6e730cf3f69a8f7c65cd4,351,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-d72a2d6e3114,10,5b9d42b3820c2709f8845781,940,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-c10c28de4b60,10,0bf0fd054ae471bc346e227e,349,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-6a9bf4427957,10,7e34b659bef98025870f9110,83,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-b352bdc90399,10,9eb21bfd4bb3d2c2b719961b,601,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-f1c99dbea194,10,7b20cd9b710c27415a62af2b,109,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-e646be188e08,10,708e8d71511fa78fa9e67e7e,138,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-84c41548fb5a,10,a7b88ec9acb89c13cbc107a9,345,INCLUDE,354,30,0.0847457627118644,20260919
SCR-10-b9dc3d317bff,10,5ebdeb2be9303abcf60d8e23,458,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-f171601f5086,10,9f58638b81fa21e16498621c,695,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-baea6b75e7d0,10,2a449209cd3bd91b64c070a3,957,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-20a041e7ed99,10,f7d11430dc035640588796e3,128,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-51d8e779dcf1,10,321622f83956aec8bb09e5d2,467,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-2aebc5cdd1c3,10,acc86cb9c8916738d6b51862,850,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-45a5c34bc9d1,10,df97544aee5741e2fa8845f7,177,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-847482baa134,10,2cff70af519e9ec51ab5b7eb,517,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-b4212ef18283,10,e433b8066855c41767447a13,125,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-049ec281fceb,10,b32bae7c2b56245caaa2b059,710,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-a1377b0052ac,10,3d134ff36f982b5cd3c6172a,100,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-1cd40fef33e2,10,4c322ebe5fbcab50bee3c749,665,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-b2f8e4526ffd,10,cd3315f69ff791f89da9a296,604,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-459351e263df,10,7898a546b045ee9a1e3cb264,144,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-bd93eab0643a,10,89d89709b651b5f0b7e7ddd4,261,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-2d580a29b656,10,c8d92983f043cfa7922d1e85,570,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-b60f29577e0d,10,fe0b1034ada16e731982030a,992,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-63302ec8aa8a,10,05ff20af9c09fbf9683dd30f,696,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-2746a53581f6,10,4d860981396a0e1b5b7b68ae,690,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-2134e2f06d41,10,0965ba3250cb63edb4c0e8ea,571,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-43712c6aead5,10,f52e63fd6fbcc695ec00ba97,908,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-b80a28b4f74d,10,89be75780568eddfdbf96fbe,427,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-4258df86c8ca,10,a73b2e248703397069023842,312,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-76f9da18da39,10,0e327714b9008a56a79ff1db,933,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-df3d9b618671,10,d4114f88d0834a5ddbfc6657,386,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-f41ccd69a523,10,e5b7521fd3e6661809df00d5,573,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-e87fff8121c3,10,4c39024accbbcdc957e89b2d,513,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-976ecd7254f1,10,c4dd13d72f990adad3bc5d8d,396,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-9aa96baf17dd,10,ab601408a8386d3ee5d6bf2c,939,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-10-d5de396fa147,10,37a5620d52a5a99e7092d3db,152,EXCLUDE,639,30,0.046948356807511735,20260919
SCR-11-3b897c5e9867,11,b0f741eac9b3df753ef154e7,2287,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-d628aa851eaa,11,c41e4b18edae083e8b2a569e,2687,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-b04b22a69795,11,ea4da175cdd9af84807cf3bd,4114,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-feee6e25b932,11,b07377244e6d07397aacc820,788,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-7957a92b6786,11,16567bdc39cf175f2b7dbc27,1124,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-159f979bdc60,11,3ec922f5082fbc51b80840e2,3837,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-5bacb8a3cbbc,11,2d926953408fe98e00dc87fb,22,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-ab0644581d68,11,b31428cedd2ff73a524dc41c,837,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-3463be43f989,11,82e3eac540a2aa6c4753a215,1939,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-19a886ca679a,11,fdf1e0a6c662e6103883bf77,4484,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-ea38399b586c,11,0a0d0d5594e9db686c13771c,898,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-2dcff658c0bf,11,fa604ccbb204eab456cb76e2,558,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-b2cde1c62da0,11,913a2338c9e835a50bec5928,273,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-9845faec6e68,11,2e6df47f6a75c6b7f56a4732,596,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-85d4ace1aeb4,11,6bf7e5b5ac623eaae4baad1d,1500,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-5af861ea139d,11,a24992a79b2675bccb41fe68,366,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-d9991aecba77,11,e1ba134cc04d270b81b9d8d2,902,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-11cf2c6d5f6f,11,338979829ab778ba1a501197,489,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-0aa81bf6a662,11,a1465b1d5372bc942d57f6ca,1029,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-f5966f3d125b,11,ef6f0baae9eb7a11b0c0ac80,1712,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-1563488b319f,11,52b2651448dbd22d52451eab,231,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-7880a9b4da6e,11,927f33360a34b3c61e28bcb5,3391,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-4bd1129ddca3,11,4da633b9ec32ad6cd5dde1fc,549,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-5e890e5c88b3,11,6fbea047608a9f732548b45c,3114,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-ff615e42ca49,11,c5a460f41e0204ecb8d4b068,856,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-8d10c65139dc,11,0f0001c06570ef95a15d0cf7,1063,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-821cf26ee9a9,11,1b288a149d220f9a24e2a999,4795,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-1dced6dec322,11,528a6168f0438538561a6632,3091,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-6b416be9b332,11,366f6d1c8be2fbbf02d9c2bc,324,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-f804b3b94bbd,11,56098c6065910216ce571002,165,INCLUDE,253,30,0.11857707509881422,20260919
SCR-11-d9c231c9316f,11,f2d10b946398fbf2f1ec11f9,3939,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-08b299932e84,11,d67aab88b3f36df5072f9742,4362,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-5751a26f7181,11,ecbf02052e3274fe038f402a,1219,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-dbdd8113973a,11,2710609480c72696475d9935,4558,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-ba7098c1c050,11,7d1ffd522880167702fd083f,2998,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-8012fa802137,11,9edb1a473ddbaa0a4b23563c,4123,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-73c7eb84a2a2,11,92b923963ea1acbfbac540a2,3366,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-43252df11fc3,11,4fd8fb203501f4271cd6202e,3752,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-c7e27934a99b,11,211eaedd7f169a9aaf3a6e99,3699,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-4fe4ecdd68b4,11,0f65db8830173b19bbc32dbf,3434,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-e8f9ce5da3d1,11,619daed833d30e21288eb11e,976,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-b3133af33a8d,11,852101149bf0db9b79fc0726,4868,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-d8795b40244f,11,c332f6d42a0a9a9640b43d47,3652,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-328c8667f278,11,66105d9b51df3f0f49e24a72,4863,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-4e429f75ec3c,11,f1742aa48467c83448cb7bb0,4120,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-7257b257a71b,11,87ed96bab668ab337d3a7e5e,773,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-095c479557ef,11,8228025a9065037625842859,3380,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-24f501b25e1c,11,50398f2d391f8b2eb178773f,2002,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-a201887d664a,11,443b4b4ce9a05170bb3eb852,1658,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-a3ca91556995,11,ec95384c60918e56a03d345b,1501,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-62c9145148de,11,7b1790952534091790008181,2028,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-e6bc27c42351,11,ed39dc0c0f6b7b5cba34d769,4616,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-a46137fec183,11,7f5c25a73885a46d97b5c765,421,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-d4605e2045e3,11,61b9cb6cd660aac954e64ec0,3948,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-11a00a9caee2,11,ee66620c11994b551dab6835,4052,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-80d7b782c1d5,11,9e8c628a270e8b9cfeb96d13,1221,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-8c02c2695d1c,11,21d253ffd7a1fc46d3190539,4797,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-9c001f886cf2,11,6dc75d0cfd98752825dc27e3,67,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-20c7eed6d5e5,11,0e0862a1cc893eb556adea8c,3222,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-11-945c7cbcdcdc,11,4f95ba07c0ad0996ccd352d3,2233,EXCLUDE,4670,30,0.006423982869379015,20260919
SCR-12-8f97e3350944,12,34a0381051dd754e2f3ef89c,4307,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-24cce8525154,12,24c90dcb830fc7c892f2081c,1366,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-baa019433083,12,6e590a392c3ecd82535eb4bc,4311,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-91cf396d19b3,12,9ef3c3be23c4fbdc7a889992,6383,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-f151dbc6719a,12,22652cbb86af14ec23ce7daf,4053,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-323eef8097f3,12,4123dbb98c23a62d7c34632e,2861,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-371268947a09,12,49c5de487084500aad6ea527,8072,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-939fa5058819,12,078d5085e0e37725825bd7c8,2450,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-9c7e6ed6899c,12,a5779269e9ddb2fc9ac837c7,3007,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-19d245ad4216,12,07eab7c6615f2e760cfcc8f7,6530,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-8e8078e3ea3c,12,47c907500461653f89cccf8c,1818,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-180683333031,12,94d220e1d44557fdd7863527,4429,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-a968e1d6e0a3,12,fb94814d2814c00248699b66,5761,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-a8600d66254f,12,482393a1c427d9980a85763d,5494,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-2c99396fe267,12,03e99945411923ad513079e0,3441,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-cf9a62837503,12,231eafdd8ce358712881bc01,3231,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-91f7bf7b89e0,12,b47958d16223a21645a74f38,8121,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-e8132def5294,12,9cc2e76949087768d00172fd,1140,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-326775f07bc0,12,0c08ad0acf717d5ee226dc4d,8148,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-b11667968e9a,12,7214707e673fec99e30a3a2e,6266,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-58ac60da36db,12,10e1d56f6673d75ffa892838,5191,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-fdcea3aff544,12,9b5e5e6baf0477bd5cb12618,7698,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-f2f361db7d58,12,541fa0ab79615f3044b93166,5505,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-29412ea918b0,12,bc6db21949ec9cea77c12e0e,3919,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-d73eae715e1c,12,18a1da7395c2c1fd3c69c183,5649,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-821b9cf5939e,12,84009c2e8c5d3fc42a3340ab,965,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-772f00dd51e5,12,54dbf421ab9f46dd0ea1c5de,2326,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-9b997a4f1f0f,12,68c6f87f2c66ea2bf3071c94,2874,INCLUDE,1720,30,0.01744186046511628,20260919
